role,company,location,time,link,Domain,scraped,Experience
Python Development (Data Analysis) Internship in Delhi at Pace Stock Broking Services Private Limited,Pace Stock Broking Services Pvt. Ltd.,"Delhi, Delhi, India",15 hours ago,https://in.linkedin.com/jobs/view/python-development-data-analysis-internship-in-delhi-at-pace-stock-broking-services-private-limited-at-pace-stock-broking-services-pvt-ltd-3370805516?refId=okwq36pkI0aAwJJfIjDWzQ%3D%3D&trackingId=Vx14Wh0TvB5%2FTVNESN9RvQ%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,23-11-2022_10:39:47,
Data Analyst,Applicantz,"Bangalore Urban, Karnataka, India",21 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-applicantz-3370235750?refId=okwq36pkI0aAwJJfIjDWzQ%3D%3D&trackingId=lcsDlXuI5UPl%2Bo8vEsejlw%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,23-11-2022_10:39:47,
"Graduate,Data Engineering",ResMed,"Bengaluru, Karnataka, India",6 hours ago,https://in.linkedin.com/jobs/view/graduate-data-engineering-at-resmed-3371037277?refId=okwq36pkI0aAwJJfIjDWzQ%3D%3D&trackingId=Kxi%2BRoT7AKGk9sW1aUa4vw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,23-11-2022_10:39:47,
Data Analyst,Mettl,"Gurugram, Haryana, India",16 minutes ago,https://in.linkedin.com/jobs/view/data-analyst-at-mettl-3365437234?refId=okwq36pkI0aAwJJfIjDWzQ%3D%3D&trackingId=hC4shomA4SawCRhEub0viQ%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,23-11-2022_10:39:47,
Business Analyst - Healthcare Analytics-HEA003572,Genpact,"Bengaluru, Karnataka, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-healthcare-analytics-hea003572-at-genpact-3370811763?refId=FxVoLTWf2yZshQ%2BSDXF8kg%3D%3D&trackingId=BfQ7B5si4Cn9t5xCl0kUmg%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,23-11-2022_10:39:47,
"Data Scientist, Totogi (Remote) - $60,000/year USD",Crossover,"Bengaluru, Karnataka, India",3 hours ago,https://in.linkedin.com/jobs/view/data-scientist-totogi-remote-%2460-000-year-usd-at-crossover-3367089032?refId=rFl2YUaf%2FmvEkjYkpqlTlw%3D%3D&trackingId=yMV3GphwAltCQ%2BZNOpdVDg%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,23-11-2022_10:39:47,
"Manager, Product Analytics",Pine Labs,"Gurugram, Haryana, India",21 hours ago,https://in.linkedin.com/jobs/view/manager-product-analytics-at-pine-labs-3366700121?refId=rFl2YUaf%2FmvEkjYkpqlTlw%3D%3D&trackingId=3T%2FXZCOBVpBg8YsDeXN1pQ%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,23-11-2022_10:39:47,
"Graduate,Data Engineering",ResMed,"Hyderabad, Telangana, India",6 hours ago,https://in.linkedin.com/jobs/view/graduate-data-engineering-at-resmed-3371036454?refId=rFl2YUaf%2FmvEkjYkpqlTlw%3D%3D&trackingId=gXik4k%2B1PaS1Oh6Nkwk0wA%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,23-11-2022_10:39:47,2 years of related experience.
Business Analyst - CSAT,Smith+Nephew,"Pune, Maharashtra, India",16 hours ago,https://in.linkedin.com/jobs/view/business-analyst-csat-at-smith%2Bnephew-3366732908?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=W3Mn3IgWPuDMlFyPQ0AdVQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,4 years of analytics experience.
Business Analyst - Business Insight-CPG018111,Genpact,"Bengaluru, Karnataka, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-business-insight-cpg018111-at-genpact-3370825059?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=wu85%2BGBiDSwb7m9HyF%2F44Q%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst - MS-BFS015791,Genpact,"Noida, Uttar Pradesh, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-ms-bfs015791-at-genpact-3370813744?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=D7dlUfhQIlAIWHhO61%2BHIA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst - FP&A-CPG025331,Genpact,"Bengaluru, Karnataka, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-fp-a-cpg025331-at-genpact-3370810851?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=aUZGgM2E0E%2BieiwVyQ6OKQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst-BFS015487,Genpact,"Bengaluru, Karnataka, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-bfs015487-at-genpact-3370820425?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=FbPnA%2BK7aT1vj5Tvvm6HCQ%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst - Healthcare Analytics-HEA003572,Genpact,"Bengaluru, Karnataka, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-healthcare-analytics-hea003572-at-genpact-3370811763?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=7%2F6M8m%2FG%2BoE6QEEPTAjb0w%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst - AML/KYC-BFS014141,Genpact,"Gurugram, Haryana, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-aml-kyc-bfs014141-at-genpact-3370813401?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=X2B1pNQ%2B02ew1CW51vp4Aw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst - Salesforce-BFS015933,Genpact,"Bengaluru, Karnataka, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-salesforce-bfs015933-at-genpact-3370816364?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=YN%2BthaSfbnodute5fTwRNQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst,WebEngage,"Mumbai, Maharashtra, India",15 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-webengage-3366765690?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=03lOXr6xVXzjgcAy5UyfXA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
"Business Analyst, Forward Kitchens (Remote) - $60,000/year USD",Crossover,"Maharashtra, India",3 hours ago,https://in.linkedin.com/jobs/view/business-analyst-forward-kitchens-remote-%2460-000-year-usd-at-crossover-3367085703?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=OXW3nWFxUaf8qNQp%2FeXlaA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Junior Business Analyst,InterManagement Manpower Services Ltd.,"Mumbai, Maharashtra, India",11 hours ago,https://in.linkedin.com/jobs/view/junior-business-analyst-at-intermanagement-manpower-services-ltd-3367028034?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=6evZF8iYS1PfBYfJ1Y8TPQ%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst - Banking-BFS014801,Genpact,"Noida, Uttar Pradesh, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-banking-bfs014801-at-genpact-3370815060?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=H4q%2FLyOgnbva%2FWtlhBr%2BTg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst - Order Fulfillment-ANA006229,Genpact,"Bengaluru, Karnataka, India",17 hours ago,https://in.linkedin.com/jobs/view/business-analyst-order-fulfillment-ana006229-at-genpact-3338691357?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=eIrAa16hdSSYqNUAjYh2Ng%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst II [VBA},American Express,"Gurgaon, Haryana, India",7 hours ago,https://in.linkedin.com/jobs/view/business-analyst-ii-vba-at-american-express-3364458180?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=0GSGCTSQGUpS1IdVQL%2FMjw%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst - Advanced Analytics-CPG020563,Genpact,"Pune, Maharashtra, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-advanced-analytics-cpg020563-at-genpact-3370813492?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=qYoXW89F4Be6qsna%2FvcMVw%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
"Business Analyst, Randomization Office",Novartis India,"Hyderabad, Telangana, India",17 hours ago,https://in.linkedin.com/jobs/view/business-analyst-randomization-office-at-novartis-india-3309419344?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=FgEgzuU2EGObeZ5n4Y4gSQ%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,4 years relevant clinical experience
"Business Analyst, Forward Kitchens (Remote) - $60,000/year USD",Crossover,"Delhi, Delhi, India",3 hours ago,https://in.linkedin.com/jobs/view/business-analyst-forward-kitchens-remote-%2460-000-year-usd-at-crossover-3367087209?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=Wl8kQVRw6ssK1lx8zIx6og%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,3+ years of experience
BUSINESS PROCESS ANALYST II,TE Connectivity,"Bengaluru, Karnataka, India",22 hours ago,https://in.linkedin.com/jobs/view/business-process-analyst-ii-at-te-connectivity-3366466893?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=mYbFLeGkxue6%2FBeC5uiPDw%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst - Data Management-BFS014886,Genpact,"Gurugram, Haryana, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-data-management-bfs014886-at-genpact-3370813244?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=l1j5PFmhNaAVYnTeua9IAw%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst - Data Science-ANA003055,Genpact,"Bengaluru, Karnataka, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-data-science-ana003055-at-genpact-3370824043?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=9CZZNbiF9HIjdrIC4Xyu8w%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst - Strategic Forecasting-CPG020558,Genpact,"Pune, Maharashtra, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-strategic-forecasting-cpg020558-at-genpact-3370809832?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=YBiqM5N95T4I%2FQOG229AzQ%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst,NatWest Group,"Bengaluru, Karnataka, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-natwest-group-3356962455?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=UyNlCLAyyCVu10Wa%2F9kX9A%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst,NatWest Group,"Gurgaon, Haryana, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-natwest-group-3356960704?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=GtcAnMMUE7mI5fObTCrEGw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Digital_Business Analyst-ANA002568,Genpact,"Bengaluru, Karnataka, India",14 hours ago,https://in.linkedin.com/jobs/view/digital-business-analyst-ana002568-at-genpact-3370814030?refId=OKJmeHnKadqBnD%2Fd8OUUDQ%3D%3D&trackingId=MWbkJPnzMeAvxif32LhRHw%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,experience as a Phyton Developer for 4-6 year
"Analyst (Business Intelligence) – Supply Strategy and Optimisation (Bangkok based, relocation provided)",Agoda,"Kolkata, West Bengal, India",14 minutes ago,https://in.linkedin.com/jobs/view/analyst-business-intelligence-%E2%80%93-supply-strategy-and-optimisation-bangkok-based-relocation-provided-at-agoda-3368324399?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=DrH3%2FmV%2BktHsFuV0pvSXxw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
"Analyst or Senior Analyst- Beds Network (Singapore Based, relocation provided)",Agoda,"Bengaluru, Karnataka, India",15 minutes ago,https://in.linkedin.com/jobs/view/analyst-or-senior-analyst-beds-network-singapore-based-relocation-provided-at-agoda-3368325505?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=XaQe72EC68kvJbZc%2B5c%2BzA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst - Java Developer-ANA003075,Genpact,"Bengaluru, Karnataka, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-java-developer-ana003075-at-genpact-3370811363?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=yLnaisYNwRjWyM9Pv%2B2ZCw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,6+ years of relevant experience
"Senior Business Analyst (Bangkok Based, relocation provided)",Agoda,"New Delhi, Delhi, India",15 minutes ago,https://in.linkedin.com/jobs/view/senior-business-analyst-bangkok-based-relocation-provided-at-agoda-3368319810?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=8Z7yDY4LBwxpIkPkbsH9wA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,2+ years experience
"Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",Agoda,"Bengaluru, Karnataka, India",14 minutes ago,https://in.linkedin.com/jobs/view/data-analyst-statistics-python-bi-bangkok-based-relocation-provided-at-agoda-3368318838?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=uDZI3mfm1jqPTFUwndVo0g%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,"2+ years of relevant experience
Experience"
"Senior Analyst (Bangkok Based, relocation provided)",Agoda,"New Delhi, Delhi, India",15 minutes ago,https://in.linkedin.com/jobs/view/senior-analyst-bangkok-based-relocation-provided-at-agoda-3368325309?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=LEjSfW0qGDeHOodtt7%2FmwA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,3+ years experience
Solution Architect - Global Delivery Network - MOM/ MES,Siemens Digital Industries Software,"Hyderabad, Telangana, India",18 hours ago,https://in.linkedin.com/jobs/view/solution-architect-global-delivery-network-mom-mes-at-siemens-digital-industries-software-3213810555?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=WqTSU0UyefI79XtiabMERg%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,7- 12 years of practical experience
"Senior Business Analyst (Bangkok Based, relocation provided)",Agoda,"Bengaluru, Karnataka, India",15 minutes ago,https://in.linkedin.com/jobs/view/senior-business-analyst-bangkok-based-relocation-provided-at-agoda-3368322575?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=4pfw52yI0nXBWx1kCJqXpg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,2+ years experience
"Business Analyst, Strategic Partnerships( Bangkok based)",Agoda,"Bengaluru, Karnataka, India",15 minutes ago,https://in.linkedin.com/jobs/view/business-analyst-strategic-partnerships-bangkok-based-at-agoda-3368324888?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=Ulng0JNFEJYcVz5AQ%2F%2FjSA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Financial Reporting Analyst,Wells Fargo,"Chennai, Tamil Nadu, India",13 hours ago,https://in.linkedin.com/jobs/view/financial-reporting-analyst-at-wells-fargo-3370831639?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=rrHYNwoh4sCz1a5dmaZsxQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,5 to 6 years of experience
"Analyst or Senior Analyst (SOAP) (Bangkok-based role, Relocation provided)",Agoda,"New Delhi, Delhi, India",15 minutes ago,https://in.linkedin.com/jobs/view/analyst-or-senior-analyst-soap-bangkok-based-role-relocation-provided-at-agoda-3368324548?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=BqaBgx0h%2FNs3DSZ3QqGHOQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
"Analyst (SOAP) (Bangkok-based role, Relocation provided)",Agoda,"New Delhi, Delhi, India",15 minutes ago,https://in.linkedin.com/jobs/view/analyst-soap-bangkok-based-role-relocation-provided-at-agoda-3368324673?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=Qn9D%2BZ70FXa8nIUEKsSW%2Fg%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst - UX-ANA002978,Genpact,"Bengaluru, Karnataka, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-ux-ana002978-at-genpact-3370808831?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=HXok%2B0hJal0U1igbWnWZ8Q%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst - Data Quality-BFS015967,Genpact,"Bengaluru, Karnataka, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-data-quality-bfs015967-at-genpact-3370816398?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=yM2Jf%2FdX5qQ22rd%2BMk3AgQ%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Inside Sales Analyst-Quality analysis,Accenture in India,"Hyderabad, Telangana, India",14 hours ago,https://in.linkedin.com/jobs/view/inside-sales-analyst-quality-analysis-at-accenture-in-india-3309623073?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=cLw%2FsuBG5s0T%2BS0pkzIwYg%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst - Big Data,Societe Generale Global Solution Centre,"Bengaluru, Karnataka, India",18 hours ago,https://in.linkedin.com/jobs/view/business-analyst-big-data-at-societe-generale-global-solution-centre-2992947236?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=GUrD6n9iB4zxVFHxKbJ3TA%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,6+ Years of experience
"Strategy Analyst (Bangkok Based, relocation provided)",Agoda,"Bengaluru, Karnataka, India",14 minutes ago,https://in.linkedin.com/jobs/view/strategy-analyst-bangkok-based-relocation-provided-at-agoda-3368323412?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=BFi5%2FoSus6rFPtovmuNlOA%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,3 yearsof experience
DG-Business Analyst - Strategic Forecasting-CPG021676,Genpact,"Pune, Maharashtra, India",14 hours ago,https://in.linkedin.com/jobs/view/dg-business-analyst-strategic-forecasting-cpg021676-at-genpact-3370818208?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=uDULSyhKhN6q913BzkKb6w%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
IS Technical Analyst II –BI Reporting,Westlake,"Bengaluru, Karnataka, India",20 hours ago,https://in.linkedin.com/jobs/view/is-technical-analyst-ii-%E2%80%93bi-reporting-at-westlake-3370241479?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=ud5TgaB4oOLYCxiBOMZYYw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,5 years of experience
Business Analyst - Investment Banking-ANA002582,Genpact,"Gurugram, Haryana, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-investment-banking-ana002582-at-genpact-3370817749?refId=swLWs7QyBX9PzVE4rZQ4xw%3D%3D&trackingId=3h4LLglSKDBqlem8w4WPig%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,
Business Analyst,YuppTV Inc.,"Hyderabad, Telangana, India",Just now,https://in.linkedin.com/jobs/view/business-analyst-at-yupptv-inc-3365451017?refId=HBBiUNx%2BSfGdRbcwWnNYJQ%3D%3D&trackingId=Ki0LSbxLC%2B4Ry0aDfV9pkg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,23-11-2022_10:39:47,2+ Years of experience
